"","X","Stn.Id","landsat_date","mid_dt","Latitude","Longitude","ECOSTRESS","dt","date","Air_Temp","Location","Band1","Band2","Band3","Band4","Band5","Band6","Band7","sub_frac","veg_frac","drk_frac","rmse"
"213",213,"142","2020-09-12","2020-09-20 18:30:00",36.721083,-119.38903,24.11,"2020-09-20 18:48:18","2020-09-20",25.4,"Orange Cove",0.0671,0.0917,0.1409,0.1822,0.3105,0.3578,0.2479,0.342279553413391,0.117872253060341,0.538575172424316,0.0407184548676014
"214",214,"142","2020-09-28","2020-09-23 01:30:00",36.721083,-119.38903,15.97,"2020-09-23 01:21:24","2020-09-23",18.75,"Orange Cove",0.0764,0.1037,0.1588,0.1995,0.3206,0.3723,0.2489,0.359725207090378,0.114816598594189,0.525020360946655,0.0448302887380123
"215",215,"142","2020-09-28","2020-09-24 17:30:00",36.721083,-119.38903,33.05,"2020-09-24 17:16:22","2020-09-24",29.4,"Orange Cove",0.0764,0.1037,0.1588,0.1995,0.3206,0.3723,0.2489,0.359725207090378,0.114816598594189,0.525020360946655,0.0448302887380123
"216",216,"146","2018-07-21","2018-07-15 06:30:00",35.505833,-119.69114,23.5700000000001,"2018-07-15 06:58:27","2018-07-15",26.2,"Belridge",0.0707,0.0952,0.1556,0.19,0.41,0.406,0.2486,0.342130661010742,0.280315726995468,0.376592487096786,0.0451944097876549
"217",217,"146","2018-07-21","2018-07-25 03:30:00",35.505833,-119.69114,19.99,"2018-07-25 03:06:47","2018-07-25",19.4,"Belridge",0.0707,0.0952,0.1556,0.19,0.41,0.406,0.2486,0.342130661010742,0.280315726995468,0.376592487096786,0.0451944097876549
"218",218,"146","2018-07-21","2018-07-29 01:30:00",35.505833,-119.69114,22.51,"2018-07-29 01:15:24","2018-07-29",23.5,"Belridge",0.0707,0.0952,0.1556,0.19,0.41,0.406,0.2486,0.342130661010742,0.280315726995468,0.376592487096786,0.0451944097876549
"219",219,"146","2018-08-22","2018-08-22 08:30:00",35.505833,-119.69114,21.37,"2018-08-22 08:21:46","2018-08-22",21.9,"Belridge",0.0467,0.0556,0.1056,0.0919,0.4453,0.2744,0.155,0.141474366188049,0.549123883247375,0.308011472225189,0.0278950072824955
"220",220,"146","2018-08-22","2018-08-25 07:30:00",35.505833,-119.69114,14.47,"2018-08-25 07:22:23","2018-08-25",21.9,"Belridge",0.0467,0.0556,0.1056,0.0919,0.4453,0.2744,0.155,0.141474366188049,0.549123883247375,0.308011472225189,0.0278950072824955
"221",221,"146","2018-08-22","2018-08-29 05:30:00",35.505833,-119.69114,12.87,"2018-08-29 05:31:18","2018-08-29",13.6,"Belridge",0.0467,0.0556,0.1056,0.0919,0.4453,0.2744,0.155,0.141474366188049,0.549123883247375,0.308011472225189,0.0278950072824955
"222",222,"146","2018-09-07","2018-09-01 04:30:00",35.505833,-119.69114,14.71,"2018-09-01 04:31:50","2018-09-01",15.3,"Belridge",0.0658,0.0855,0.128,0.1532,0.3241,0.3943,0.2648,0.350807964801788,0.140058755874634,0.506173491477966,0.0489788092672825
"223",223,"146","2018-09-07","2018-09-08 01:30:00",35.505833,-119.69114,21.79,"2018-09-08 01:40:26","2018-09-08",20.95,"Belridge",0.0658,0.0855,0.128,0.1532,0.3241,0.3943,0.2648,0.350807964801788,0.140058755874634,0.506173491477966,0.0489788092672825
"224",224,"146","2018-09-07","2018-09-13 07:30:00",35.505833,-119.69114,9.93000000000001,"2018-09-13 07:03:49","2018-09-13",18.8,"Belridge",0.0658,0.0855,0.128,0.1532,0.3241,0.3943,0.2648,0.350807964801788,0.140058755874634,0.506173491477966,0.0489788092672825
"225",225,"146","2018-09-23","2018-09-20 04:30:00",35.505833,-119.69114,12.89,"2018-09-20 04:12:58","2018-09-20",13,"Belridge",0.0477,0.0578,0.1018,0.0989,0.3634,0.3049,0.1888,0.209277585148811,0.351242542266846,0.436953961849213,0.0363825038075447
"226",226,"146","2018-09-23","2018-09-23 03:30:00",35.505833,-119.69114,15.51,"2018-09-23 03:14:23","2018-09-23",16.2,"Belridge",0.0477,0.0578,0.1018,0.0989,0.3634,0.3049,0.1888,0.209277585148811,0.351242542266846,0.436953961849213,0.0363825038075447
"227",227,"146","2018-09-23","2018-09-27 01:30:00",35.505833,-119.69114,16.77,"2018-09-27 01:23:03","2018-09-27",19.5,"Belridge",0.0477,0.0578,0.1018,0.0989,0.3634,0.3049,0.1888,0.209277585148811,0.351242542266846,0.436953961849213,0.0363825038075447
"228",228,"146","2018-09-23","2018-09-27 18:30:00",35.505833,-119.69114,23.43,"2018-09-27 18:00:35","2018-09-27",22.7,"Belridge",0.0477,0.0578,0.1018,0.0989,0.3634,0.3049,0.1888,0.209277585148811,0.351242542266846,0.436953961849213,0.0363825038075447
"229",229,"146","2019-07-24","2019-07-27 17:30:00",35.505833,-119.69114,36.47,"2019-07-27 17:36:35","2019-07-27",35.4,"Belridge",0.0464,0.062,0.1056,0.103,0.3676,0.328,0.1912,0.224586933851242,0.345058560371399,0.427713721990585,0.040834367275238
"230",230,"146","2019-07-24","2019-07-31 15:30:00",35.505833,-119.69114,42.01,"2019-07-31 15:55:57","2019-07-31",34.6,"Belridge",0.0464,0.062,0.1056,0.103,0.3676,0.328,0.1912,0.224586933851242,0.345058560371399,0.427713721990585,0.040834367275238
"231",231,"146","2019-08-09","2019-08-06 20:30:00",35.505833,-119.69114,24.45,"2019-08-06 20:43:56","2019-08-06",23.8,"Belridge",0.0479,0.0593,0.1036,0.1012,0.3852,0.2641,0.1539,0.159598395228386,0.43325001001358,0.405829787254333,0.0284504014998674
"232",232,"146","2019-08-09","2019-08-08 12:30:00",35.505833,-119.69114,41.33,"2019-08-08 12:34:41","2019-08-08",31.2,"Belridge",0.0479,0.0593,0.1036,0.1012,0.3852,0.2641,0.1539,0.159598395228386,0.43325001001358,0.405829787254333,0.0284504014998674
"233",233,"146","2019-08-09","2019-08-11 11:30:00",35.505833,-119.69114,34.87,"2019-08-11 11:43:11","2019-08-11",26,"Belridge",0.0479,0.0593,0.1036,0.1012,0.3852,0.2641,0.1539,0.159598395228386,0.43325001001358,0.405829787254333,0.0284504014998674
"234",234,"146","2019-08-09","2019-08-15 10:30:00",35.505833,-119.69114,35.95,"2019-08-15 10:02:41","2019-08-15",33.3,"Belridge",0.0479,0.0593,0.1036,0.1012,0.3852,0.2641,0.1539,0.159598395228386,0.43325001001358,0.405829787254333,0.0284504014998674
"235",235,"146","2019-08-25","2019-08-19 08:30:00",35.505833,-119.69114,19.93,"2019-08-19 08:24:36","2019-08-19",22.5,"Belridge",0.0545,0.0665,0.1188,0.1311,0.4051,0.3569,0.2029,0.251556575298309,0.374203950166702,0.372116357088089,0.0400466658174992
"236",236,"146","2019-08-25","2019-08-23 06:30:00",35.505833,-119.69114,18.79,"2019-08-23 06:46:12","2019-08-23",22.5,"Belridge",0.0545,0.0665,0.1188,0.1311,0.4051,0.3569,0.2029,0.251556575298309,0.374203950166702,0.372116357088089,0.0400466658174992
"237",237,"146","2019-08-25","2019-08-25 13:30:00",35.505833,-119.69114,45.73,"2019-08-25 13:16:19","2019-08-25",35.2,"Belridge",0.0545,0.0665,0.1188,0.1311,0.4051,0.3569,0.2029,0.251556575298309,0.374203950166702,0.372116357088089,0.0400466658174992
"238",238,"146","2019-08-25","2019-08-26 05:30:00",35.505833,-119.69114,18.33,"2019-08-26 05:56:40","2019-08-26",19.7,"Belridge",0.0545,0.0665,0.1188,0.1311,0.4051,0.3569,0.2029,0.251556575298309,0.374203950166702,0.372116357088089,0.0400466658174992
"239",239,"146","2019-08-25","2019-08-30 04:30:00",35.505833,-119.69114,17.97,"2019-08-30 04:18:27","2019-08-30",18.3,"Belridge",0.0545,0.0665,0.1188,0.1311,0.4051,0.3569,0.2029,0.251556575298309,0.374203950166702,0.372116357088089,0.0400466658174992
"240",240,"146","2019-08-25","2019-09-01 10:30:00",35.505833,-119.69114,39.25,"2019-09-01 10:48:20","2019-09-01",31.9,"Belridge",0.0545,0.0665,0.1188,0.1311,0.4051,0.3569,0.2029,0.251556575298309,0.374203950166702,0.372116357088089,0.0400466658174992
"241",241,"146","2019-09-10","2019-09-07 01:30:00",35.505833,-119.69114,20.21,"2019-09-07 01:01:29","2019-09-07",20.45,"Belridge",0.0502,0.0651,0.1143,0.125,0.3585,0.2689,0.1614,0.189939379692078,0.35575532913208,0.45356497168541,0.0286554247140884
"242",242,"146","2019-09-10","2019-09-13 05:30:00",35.505833,-119.69114,14.87,"2019-09-13 05:53:31","2019-09-13",14.5,"Belridge",0.0502,0.0651,0.1143,0.125,0.3585,0.2689,0.1614,0.189939379692078,0.35575532913208,0.45356497168541,0.0286554247140884
"243",243,"146","2019-09-10","2019-09-17 20:30:00",35.505833,-119.69114,15.63,"2019-09-17 20:56:06","2019-09-17",14.7,"Belridge",0.0502,0.0651,0.1143,0.125,0.3585,0.2689,0.1614,0.189939379692078,0.35575532913208,0.45356497168541,0.0286554247140884
"244",244,"146","2019-09-26","2019-09-20 03:30:00",35.505833,-119.69114,11.73,"2019-09-20 03:26:49","2019-09-20",12.6,"Belridge",0.1461,0.1577,0.1938,0.2038,0.4159,0.3104,0.2228,0.287949174642563,0.328800052404404,0.385800659656525,0.0629857033491135
"245",245,"146","2019-09-26","2019-09-24 01:30:00",35.505833,-119.69114,14.95,"2019-09-24 01:49:39","2019-09-24",18.3,"Belridge",0.1461,0.1577,0.1938,0.2038,0.4159,0.3104,0.2228,0.287949174642563,0.328800052404404,0.385800659656525,0.0629857033491135
"246",246,"146","2019-09-26","2019-09-28 00:30:00",35.505833,-119.69114,17.61,"2019-09-28 00:12:25","2019-09-28",19.4,"Belridge",0.1461,0.1577,0.1938,0.2038,0.4159,0.3104,0.2228,0.287949174642563,0.328800052404404,0.385800659656525,0.0629857033491135
"247",247,"146","2020-06-08","2020-06-07 12:30:00",35.505833,-119.69114,34.53,"2020-06-07 12:19:19","2020-06-07",20.6,"Belridge",0.0369,0.0556,0.1089,0.1075,0.4201,0.2657,0.1711,0.163868308067322,0.48019552230835,0.354756951332092,0.0247435327619314
"248",248,"146","2020-06-08","2020-06-09 18:30:00",35.505833,-119.69114,27.19,"2020-06-09 18:52:03","2020-06-09",27.3,"Belridge",0.0369,0.0556,0.1089,0.1075,0.4201,0.2657,0.1711,0.163868308067322,0.48019552230835,0.354756951332092,0.0247435327619314
"249",249,"146","2020-06-24","2020-06-19 07:30:00",35.505833,-119.69114,21.21,"2020-06-19 07:35:23","2020-06-19",24.7,"Belridge",0.0774,0.0931,0.1249,0.1359,0.3483,0.2316,0.148,0.172652006149292,0.35064035654068,0.477253705263138,0.0361227281391621
"250",250,"146","2020-06-24","2020-06-20 14:30:00",35.505833,-119.69114,47.35,"2020-06-20 14:55:37","2020-06-20",35.9,"Belridge",0.0774,0.0931,0.1249,0.1359,0.3483,0.2316,0.148,0.172652006149292,0.35064035654068,0.477253705263138,0.0361227281391621
"251",251,"146","2020-06-24","2020-06-21 14:30:00",35.505833,-119.69114,40.15,"2020-06-21 14:07:37","2020-06-21",34.8,"Belridge",0.0774,0.0931,0.1249,0.1359,0.3483,0.2316,0.148,0.172652006149292,0.35064035654068,0.477253705263138,0.0361227281391621
"252",252,"146","2020-06-24","2020-06-28 11:30:00",35.505833,-119.69114,38.81,"2020-06-28 11:46:03","2020-06-28",31.1,"Belridge",0.0774,0.0931,0.1249,0.1359,0.3483,0.2316,0.148,0.172652006149292,0.35064035654068,0.477253705263138,0.0361227281391621
"253",253,"146","2020-06-24","2020-07-08 00:30:00",35.505833,-119.69114,17.89,"2020-07-08 00:31:11","2020-07-08",23.8,"Belridge",0.0774,0.0931,0.1249,0.1359,0.3483,0.2316,0.148,0.172652006149292,0.35064035654068,0.477253705263138,0.0361227281391621
"254",254,"146","2020-06-24","2020-07-10 07:30:00",35.505833,-119.69114,19.43,"2020-07-10 07:03:39","2020-07-10",28.3,"Belridge",0.0774,0.0931,0.1249,0.1359,0.3483,0.2316,0.148,0.172652006149292,0.35064035654068,0.477253705263138,0.0361227281391621
"255",255,"146","2020-07-26","2020-07-14 05:30:00",35.505833,-119.69114,14.37,"2020-07-14 05:29:10","2020-07-14",15.1,"Belridge",0.0481,0.0596,0.1051,0.1003,0.4126,0.2782,0.1594,0.161294832825661,0.476232498884201,0.360997349023819,0.0297232177108526
"256",256,"146","2020-07-26","2020-07-22 02:30:00",35.505833,-119.69114,15.73,"2020-07-22 02:19:12","2020-07-22",16.5,"Belridge",0.0481,0.0596,0.1051,0.1003,0.4126,0.2782,0.1594,0.161294832825661,0.476232498884201,0.360997349023819,0.0297232177108526
"257",257,"146","2020-07-26","2020-07-23 18:30:00",35.505833,-119.69114,33.55,"2020-07-23 18:12:11","2020-07-23",26.8,"Belridge",0.0481,0.0596,0.1051,0.1003,0.4126,0.2782,0.1594,0.161294832825661,0.476232498884201,0.360997349023819,0.0297232177108526
"258",258,"146","2020-07-26","2020-07-26 00:30:00",35.505833,-119.69114,20.29,"2020-07-26 00:44:20","2020-07-26",25.3,"Belridge",0.0481,0.0596,0.1051,0.1003,0.4126,0.2782,0.1594,0.161294832825661,0.476232498884201,0.360997349023819,0.0297232177108526
"259",259,"146","2020-07-26","2020-07-27 16:30:00",35.505833,-119.69114,33.69,"2020-07-27 16:37:15","2020-07-27",35.2,"Belridge",0.0481,0.0596,0.1051,0.1003,0.4126,0.2782,0.1594,0.161294832825661,0.476232498884201,0.360997349023819,0.0297232177108526
"260",260,"146","2020-07-26","2020-07-29 23:30:00",35.505833,-119.69114,20.77,"2020-07-29 23:09:38","2020-07-29",21.2,"Belridge",0.0481,0.0596,0.1051,0.1003,0.4126,0.2782,0.1594,0.161294832825661,0.476232498884201,0.360997349023819,0.0297232177108526
"261",261,"146","2020-07-26","2020-07-31 15:30:00",35.505833,-119.69114,45.37,"2020-07-31 15:03:18","2020-07-31",36.3,"Belridge",0.0481,0.0596,0.1051,0.1003,0.4126,0.2782,0.1594,0.161294832825661,0.476232498884201,0.360997349023819,0.0297232177108526
"262",262,"146","2020-08-11","2020-08-06 20:30:00",35.505833,-119.69114,22.45,"2020-08-06 20:02:34","2020-08-06",20.5,"Belridge",0.0411,0.0498,0.0966,0.0752,0.4386,0.253,0.1443,0.115325026214123,0.566299498081207,0.316774964332581,0.0263990815728903
"263",263,"146","2020-08-11","2020-08-10 18:30:00",35.505833,-119.69114,31.69,"2020-08-10 18:29:01","2020-08-10",27.7,"Belridge",0.0411,0.0498,0.0966,0.0752,0.4386,0.253,0.1443,0.115325026214123,0.566299498081207,0.316774964332581,0.0263990815728903
"264",264,"146","2020-08-11","2020-08-12 10:30:00",35.505833,-119.69114,34.99,"2020-08-12 10:22:51","2020-08-12",30.9,"Belridge",0.0411,0.0498,0.0966,0.0752,0.4386,0.253,0.1443,0.115325026214123,0.566299498081207,0.316774964332581,0.0263990815728903
"265",265,"146","2020-08-11","2020-08-14 16:30:00",35.505833,-119.69114,41.77,"2020-08-14 16:55:25","2020-08-14",39.2,"Belridge",0.0411,0.0498,0.0966,0.0752,0.4386,0.253,0.1443,0.115325026214123,0.566299498081207,0.316774964332581,0.0263990815728903
"266",266,"146","2020-08-11","2020-08-16 08:30:00",35.505833,-119.69114,32.33,"2020-08-16 08:49:13","2020-08-16",32.5,"Belridge",0.0411,0.0498,0.0966,0.0752,0.4386,0.253,0.1443,0.115325026214123,0.566299498081207,0.316774964332581,0.0263990815728903
"267",267,"146","2020-08-11","2020-08-18 15:30:00",35.505833,-119.69114,42.97,"2020-08-18 15:21:49","2020-08-18",37.7,"Belridge",0.0411,0.0498,0.0966,0.0752,0.4386,0.253,0.1443,0.115325026214123,0.566299498081207,0.316774964332581,0.0263990815728903
"268",268,"146","2020-08-27","2020-08-28 04:30:00",35.505833,-119.69114,16.87,"2020-08-28 04:08:17","2020-08-28",16.9,"Belridge",0.0445,0.0544,0.0959,0.0858,0.402,0.2573,0.1434,0.134408697485924,0.488452166318893,0.375535696744919,0.0282686091959476
"269",269,"146","2020-08-27","2020-09-01 02:30:00",35.505833,-119.69114,16.95,"2020-09-01 02:34:18","2020-09-01",16.9,"Belridge",0.0445,0.0544,0.0959,0.0858,0.402,0.2573,0.1434,0.134408697485924,0.488452166318893,0.375535696744919,0.0282686091959476
"270",270,"146","2020-09-12","2020-09-07 07:30:00",35.505833,-119.69114,21.33,"2020-09-07 07:33:14","2020-09-07",26.3,"Belridge",0.0331,0.0514,0.0958,0.0857,0.3826,0.2543,0.1364,0.134826987981796,0.458126962184906,0.405529052019119,0.0280599035322666
"271",271,"146","2020-09-12","2020-09-08 23:30:00",35.505833,-119.69114,21.03,"2020-09-08 23:26:37","2020-09-08",19,"Belridge",0.0331,0.0514,0.0958,0.0857,0.3826,0.2543,0.1364,0.134826987981796,0.458126962184906,0.405529052019119,0.0280599035322666
"272",272,"146","2020-09-12","2020-09-15 04:30:00",35.505833,-119.69114,15.49,"2020-09-15 04:26:58","2020-09-15",17.4,"Belridge",0.0331,0.0514,0.0958,0.0857,0.3826,0.2543,0.1364,0.134826987981796,0.458126962184906,0.405529052019119,0.0280599035322666
"273",273,"146","2020-09-12","2020-09-20 18:30:00",35.505833,-119.69114,22.49,"2020-09-20 18:48:18","2020-09-20",20.1,"Belridge",0.0331,0.0514,0.0958,0.0857,0.3826,0.2543,0.1364,0.134826987981796,0.458126962184906,0.405529052019119,0.0280599035322666
"274",274,"146","2020-09-28","2020-09-23 01:30:00",35.505833,-119.69114,15.01,"2020-09-23 01:21:24","2020-09-23",16.7,"Belridge",0.0424,0.0512,0.0917,0.0744,0.4209,0.2326,0.1208,0.0940314754843712,0.560189366340637,0.344520539045334,0.0248948466032743
"275",275,"146","2020-09-28","2020-09-24 17:30:00",35.505833,-119.69114,26.21,"2020-09-24 17:15:30","2020-09-24",25.3,"Belridge",0.0424,0.0512,0.0917,0.0744,0.4209,0.2326,0.1208,0.0940314754843712,0.560189366340637,0.344520539045334,0.0248948466032743
"276",276,"148","2018-07-12","2018-07-15 06:30:00",37.314139,-120.3867,19.63,"2018-07-15 06:58:27","2018-07-15",20.5,"Merced",0.0702,0.0997,0.162,0.2302,0.425,0.4444,0.2684,0.391305476427078,0.249943152070045,0.357905298471451,0.0483261048793793
"277",277,"148","2018-07-12","2018-07-15 23:30:00",37.314139,-120.3867,22.97,"2018-07-15 23:36:14","2018-07-15",22.3,"Merced",0.0702,0.0997,0.162,0.2302,0.425,0.4444,0.2684,0.391305476427078,0.249943152070045,0.357905298471451,0.0483261048793793
"278",278,"148","2018-07-28","2018-07-22 04:30:00",37.314139,-120.3867,16.55,"2018-07-22 04:06:46","2018-07-22",19.1,"Merced",0.0763,0.0888,0.1332,0.1757,0.3957,0.3778,0.2247,0.304771065711975,0.297331929206848,0.396449118852615,0.0431087128818035
"279",279,"148","2018-07-28","2018-07-22 20:30:00",37.314139,-120.3867,27.15,"2018-07-22 20:44:16","2018-07-22",27.6,"Merced",0.0763,0.0888,0.1332,0.1757,0.3957,0.3778,0.2247,0.304771065711975,0.297331929206848,0.396449118852615,0.0431087128818035
"280",280,"148","2018-07-28","2018-07-25 03:30:00",37.314139,-120.3867,21.77,"2018-07-25 03:06:47","2018-07-25",21.5,"Merced",0.0763,0.0888,0.1332,0.1757,0.3957,0.3778,0.2247,0.304771065711975,0.297331929206848,0.396449118852615,0.0431087128818035
"281",281,"148","2018-08-13","2018-08-14 18:30:00",37.314139,-120.3867,30.5700000000001,"2018-08-14 18:35:02","2018-08-14",27.8,"Merced",0.0603,0.0732,0.1203,0.1536,0.4158,0.3336,0.1881,0.237532868981361,0.398973435163498,0.362322211265564,0.035663053393364
"282",282,"148","2018-08-13","2018-08-15 11:30:00",37.314139,-120.3867,41.33,"2018-08-15 11:13:25","2018-08-15",29.1,"Merced",0.0603,0.0732,0.1203,0.1536,0.4158,0.3336,0.1881,0.237532868981361,0.398973435163498,0.362322211265564,0.035663053393364
"283",283,"148","2018-08-13","2018-08-21 15:30:00",37.314139,-120.3867,41.09,"2018-08-21 15:44:15","2018-08-21",31.3,"Merced",0.0603,0.0732,0.1203,0.1536,0.4158,0.3336,0.1881,0.237532868981361,0.398973435163498,0.362322211265564,0.035663053393364
"284",284,"148","2018-08-29","2018-08-22 08:30:00",37.314139,-120.3867,19.05,"2018-08-22 08:22:38","2018-08-22",19.9,"Merced",0.0393,0.0478,0.0969,0.1128,0.3916,0.2735,0.1483,0.163150504231453,0.439906924962997,0.395474940538406,0.0266101490706205
"285",285,"148","2018-08-29","2018-08-24 14:30:00",37.314139,-120.3867,44.11,"2018-08-24 14:44:17","2018-08-24",29.6,"Merced",0.0393,0.0478,0.0969,0.1128,0.3916,0.2735,0.1483,0.163150504231453,0.439906924962997,0.395474940538406,0.0266101490706205
"286",286,"148","2018-08-29","2018-08-25 07:30:00",37.314139,-120.3867,14.79,"2018-08-25 07:23:15","2018-08-25",16.5,"Merced",0.0393,0.0478,0.0969,0.1128,0.3916,0.2735,0.1483,0.163150504231453,0.439906924962997,0.395474940538406,0.0266101490706205
"287",287,"148","2018-08-29","2018-08-28 06:30:00",37.314139,-120.3867,14.33,"2018-08-28 06:23:46","2018-08-28",14.8,"Merced",0.0393,0.0478,0.0969,0.1128,0.3916,0.2735,0.1483,0.163150504231453,0.439906924962997,0.395474940538406,0.0266101490706205
"288",288,"148","2018-08-29","2018-08-31 11:30:00",37.314139,-120.3867,36.47,"2018-08-31 11:53:26","2018-08-31",26.5,"Merced",0.0393,0.0478,0.0969,0.1128,0.3916,0.2735,0.1483,0.163150504231453,0.439906924962997,0.395474940538406,0.0266101490706205
"289",289,"148","2018-08-29","2018-09-01 04:30:00",37.314139,-120.3867,13.99,"2018-09-01 04:31:50","2018-09-01",12,"Merced",0.0393,0.0478,0.0969,0.1128,0.3916,0.2735,0.1483,0.163150504231453,0.439906924962997,0.395474940538406,0.0266101490706205
"290",290,"148","2018-08-29","2018-09-03 10:30:00",37.314139,-120.3867,35.75,"2018-09-03 10:53:57","2018-09-03",28.8,"Merced",0.0393,0.0478,0.0969,0.1128,0.3916,0.2735,0.1483,0.163150504231453,0.439906924962997,0.395474940538406,0.0266101490706205
"291",291,"148","2018-09-14","2018-09-07 02:30:00",37.314139,-120.3867,17.33,"2018-09-07 02:32:54","2018-09-07",13.3,"Merced",0.0353,0.0486,0.0809,0.0923,0.3525,0.2432,0.1395,0.140919670462608,0.401384681463242,0.455680698156357,0.027134669944644
"292",292,"148","2018-09-14","2018-09-13 23:30:00",37.314139,-120.3867,15.49,"2018-09-13 23:42:14","2018-09-13",14.9,"Merced",0.0353,0.0486,0.0809,0.0923,0.3525,0.2432,0.1395,0.140919670462608,0.401384681463242,0.455680698156357,0.027134669944644
"293",293,"148","2018-09-14","2018-09-17 05:30:00",37.314139,-120.3867,9.65000000000003,"2018-09-17 05:11:54","2018-09-17",6.8,"Merced",0.0353,0.0486,0.0809,0.0923,0.3525,0.2432,0.1395,0.140919670462608,0.401384681463242,0.455680698156357,0.027134669944644
"294",294,"148","2018-09-14","2018-09-20 04:30:00",37.314139,-120.3867,11.85,"2018-09-20 04:12:58","2018-09-20",7.5,"Merced",0.0353,0.0486,0.0809,0.0923,0.3525,0.2432,0.1395,0.140919670462608,0.401384681463242,0.455680698156357,0.027134669944644
"295",295,"148","2018-09-14","2018-09-20 20:30:00",37.314139,-120.3867,17.99,"2018-09-20 20:51:22","2018-09-20",13.7,"Merced",0.0353,0.0486,0.0809,0.0923,0.3525,0.2432,0.1395,0.140919670462608,0.401384681463242,0.455680698156357,0.027134669944644
"296",296,"148","2018-09-30","2018-09-23 03:30:00",37.314139,-120.3867,10.93,"2018-09-23 03:13:31","2018-09-23",10.2,"Merced",0.0388,0.0514,0.081,0.0989,0.3279,0.2478,0.143,0.157124578952789,0.345446854829788,0.495347708463669,0.0287966020405293
"297",297,"148","2018-09-30","2018-09-27 01:30:00",37.314139,-120.3867,14.81,"2018-09-27 01:23:03","2018-09-27",15.05,"Merced",0.0388,0.0514,0.081,0.0989,0.3279,0.2478,0.143,0.157124578952789,0.345446854829788,0.495347708463669,0.0287966020405293
"298",298,"148","2019-07-31","2019-07-27 17:30:00",37.314139,-120.3867,38.75,"2019-07-27 17:36:35","2019-07-27",36.2,"Merced",0.0341,0.0452,0.0726,0.0733,0.3211,0.2325,0.1269,0.126614451408386,0.370373368263245,0.500604033470154,0.0298348795622587
"299",299,"148","2019-07-31","2019-07-31 15:30:00",37.314139,-120.3867,37.17,"2019-07-31 15:55:57","2019-07-31",35,"Merced",0.0341,0.0452,0.0726,0.0733,0.3211,0.2325,0.1269,0.126614451408386,0.370373368263245,0.500604033470154,0.0298348795622587
"300",300,"148","2019-07-31","2019-08-06 20:30:00",37.314139,-120.3867,22.95,"2019-08-06 20:43:56","2019-08-06",22.2,"Merced",0.0341,0.0452,0.0726,0.0733,0.3211,0.2325,0.1269,0.126614451408386,0.370373368263245,0.500604033470154,0.0298348795622587
"301",301,"148","2019-08-16","2019-08-11 11:30:00",37.314139,-120.3867,39.25,"2019-08-11 11:43:11","2019-08-11",29.4,"Merced",0.0395,0.0494,0.0836,0.0979,0.3108,0.2732,0.1545,0.183805286884308,0.29447615146637,0.519186735153198,0.0336742736399174
"302",302,"148","2019-08-16","2019-08-14 10:30:00",37.314139,-120.3867,36.83,"2019-08-14 10:51:55","2019-08-14",33.4,"Merced",0.0395,0.0494,0.0836,0.0979,0.3108,0.2732,0.1545,0.183805286884308,0.29447615146637,0.519186735153198,0.0336742736399174
"303",303,"148","2019-08-16","2019-08-15 10:30:00",37.314139,-120.3867,38.01,"2019-08-15 10:02:41","2019-08-15",34.9,"Merced",0.0395,0.0494,0.0836,0.0979,0.3108,0.2732,0.1545,0.183805286884308,0.29447615146637,0.519186735153198,0.0336742736399174
"304",304,"148","2019-09-01","2019-09-06 01:30:00",37.314139,-120.3867,19.05,"2019-09-06 01:50:26","2019-09-06",20.2,"Merced",0.032,0.0395,0.072,0.0735,0.3083,0.2385,0.1281,0.134848222136497,0.342793434858322,0.519798815250397,0.030651954934001
"305",305,"148","2019-09-17","2019-09-10 00:30:00",37.314139,-120.3867,14.43,"2019-09-10 00:11:55","2019-09-10",18.1,"Merced",0.0359,0.0434,0.074,0.0832,0.2944,0.257,0.1394,0.161763399839401,0.293413519859314,0.542052686214447,0.0339982248842716
"306",306,"148","2019-09-17","2019-09-13 05:30:00",37.314139,-120.3867,12.29,"2019-09-13 05:52:39","2019-09-13",10.1,"Merced",0.0359,0.0434,0.074,0.0832,0.2944,0.257,0.1394,0.161763399839401,0.293413519859314,0.542052686214447,0.0339982248842716
"307",307,"148","2019-09-17","2019-09-17 20:30:00",37.314139,-120.3867,14.27,"2019-09-17 20:56:06","2019-09-17",13.4,"Merced",0.0359,0.0434,0.074,0.0832,0.2944,0.257,0.1394,0.161763399839401,0.293413519859314,0.542052686214447,0.0339982248842716
"308",308,"148","2019-09-17","2019-09-20 03:30:00",37.314139,-120.3867,12.23,"2019-09-20 03:26:49","2019-09-20",8.6,"Merced",0.0359,0.0434,0.074,0.0832,0.2944,0.257,0.1394,0.161763399839401,0.293413519859314,0.542052686214447,0.0339982248842716
"309",309,"148","2019-09-17","2019-09-21 02:30:00",37.314139,-120.3867,11.59,"2019-09-21 02:38:31","2019-09-21",9.2,"Merced",0.0359,0.0434,0.074,0.0832,0.2944,0.257,0.1394,0.161763399839401,0.293413519859314,0.542052686214447,0.0339982248842716
"310",310,"148","2019-09-17","2019-09-24 01:30:00",37.314139,-120.3867,14.83,"2019-09-24 01:49:39","2019-09-24",15.2,"Merced",0.0359,0.0434,0.074,0.0832,0.2944,0.257,0.1394,0.161763399839401,0.293413519859314,0.542052686214447,0.0339982248842716
