ID,Latitude,Longitude,Date,ARD_Tile,CU_LC08_001_Line_Y_30m,CU_LC08_001_Sample_X_30m,CU_LC08_001_SRB1,CU_LC08_001_SRB2,CU_LC08_001_SRB3,CU_LC08_001_SRB4,CU_LC08_001_SRB5,CU_LC08_001_SRB6,CU_LC08_001_SRB7,CU_LC08_001_PIXELQA,CU_LC08_001_PIXELQA_bitmask,CU_LC08_001_PIXELQA_Fill,CU_LC08_001_PIXELQA_Fill_Description,CU_LC08_001_PIXELQA_Clear,CU_LC08_001_PIXELQA_Clear_Description,CU_LC08_001_PIXELQA_Water,CU_LC08_001_PIXELQA_Water_Description,CU_LC08_001_PIXELQA_Cloud_Shadow,CU_LC08_001_PIXELQA_Cloud_Shadow_Description,CU_LC08_001_PIXELQA_Snow,CU_LC08_001_PIXELQA_Snow_Description,CU_LC08_001_PIXELQA_Cloud,CU_LC08_001_PIXELQA_Cloud_Description,CU_LC08_001_PIXELQA_Cloud_Confidence,CU_LC08_001_PIXELQA_Cloud_Confidence_Description,CU_LC08_001_PIXELQA_Cirrus_Confidence,CU_LC08_001_PIXELQA_Cirrus_Confidence_Description,CU_LC08_001_PIXELQA_Terrain_Occlusion,CU_LC08_001_PIXELQA_Terrain_Occlusion_Description,CU_LC08_001_PIXELQA_Unused,CU_LC08_001_PIXELQA_Unused_Description
WBAN23110,36.33333,-119.95,2018-05-18,h003v010,2390.0,259.0,0.1677,0.1915,0.2363,0.2522,0.2554,0.2828,0.3209,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-05-25,h003v010,2390.0,259.0,0.1021,0.1387,0.2227,0.2656,0.3048,0.3454,0.3878,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-05-27,h003v010,2390.0,259.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-06-03,h003v010,2390.0,259.0,0.1715,0.1942,0.2389,0.2583,0.2617,0.285,0.328,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-06-10,h003v010,2390.0,259.0,0.0939,0.1448,0.2193,0.2411,0.266,0.281,0.3127,416.0,0b00000000000000000000000110100000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b10,Medium,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-06-12,h003v010,2390.0,259.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-06-19,h003v010,2390.0,259.0,0.1721,0.1973,0.2399,0.2592,0.2617,0.2845,0.3256,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-06-26,h003v010,2390.0,259.0,0.0953,0.1453,0.2183,0.2414,0.25,0.2751,0.3131,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-06-28,h003v010,2390.0,259.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-07-05,h003v010,2390.0,259.0,0.1711,0.1954,0.239,0.2582,0.2612,0.2839,0.3254,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-07-12,h003v010,2390.0,259.0,0.0977,0.1461,0.2187,0.2395,0.2558,0.2764,0.2993,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-07-14,h003v010,2390.0,259.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-07-21,h003v010,2390.0,259.0,0.1373,0.1534,0.1842,0.197,0.2333,0.2141,0.2137,992.0,0b00000000000000000000001111100000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b11,High,0b11,High from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-07-28,h003v010,2390.0,259.0,0.094,0.1415,0.215,0.2401,0.2507,0.2781,0.3229,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-07-30,h003v010,2390.0,259.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-08-06,h003v010,2390.0,259.0,0.0997,0.1448,0.2164,0.2445,0.2583,0.2794,0.3242,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-08-13,h003v010,2390.0,259.0,0.0957,0.136,0.202,0.2286,0.254,0.275,0.3049,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-08-15,h003v010,2390.0,259.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-08-22,h003v010,2390.0,259.0,0.0896,0.1444,0.2205,0.2465,0.2562,0.2794,0.3158,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-08-29,h003v010,2390.0,259.0,0.0952,0.1471,0.2287,0.2555,0.2682,0.2983,0.3321,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-08-31,h003v010,2390.0,259.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-09-07,h003v010,2390.0,259.0,0.1663,0.19,0.2335,0.253,0.2579,0.2805,0.3164,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-09-14,h003v010,2390.0,259.0,0.098,0.1452,0.2144,0.2389,0.2474,0.2734,0.3069,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-09-16,h003v010,2390.0,259.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-09-23,h003v010,2390.0,259.0,0.1667,0.1895,0.2343,0.2523,0.2563,0.2827,0.3234,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23110,36.33333,-119.95,2018-09-30,h003v010,2390.0,259.0,0.0945,0.1462,0.2192,0.246,0.2541,0.2825,0.3145,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-05-18,h003v010,4136.0,2538.0,0.0491,0.0622,0.0822,0.0927,0.1313,0.2171,0.1828,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-05-25,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-05-27,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-06-03,h003v010,4136.0,2538.0,0.0517,0.0646,0.0862,0.1014,0.1482,0.2007,0.1801,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-06-10,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-06-12,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-06-19,h003v010,4136.0,2538.0,0.0515,0.0654,0.0861,0.0988,0.1376,0.2207,0.185,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-06-26,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-06-28,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-07-05,h003v010,4136.0,2538.0,0.0525,0.0667,0.0872,0.1031,0.1449,0.2143,0.1824,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-07-12,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-07-14,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-07-21,h003v010,4136.0,2538.0,0.0625,0.0796,0.1045,0.1209,0.1769,0.2355,0.1874,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-07-28,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-07-30,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-08-06,h003v010,4136.0,2538.0,0.0412,0.0609,0.0959,0.1155,0.1633,0.2017,0.1828,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-08-13,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-08-15,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-08-22,h003v010,4136.0,2538.0,0.0576,0.073,0.0986,0.1112,0.1463,0.2225,0.1918,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-08-29,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-08-31,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-09-07,h003v010,4136.0,2538.0,0.0541,0.0676,0.0882,0.1056,0.1486,0.2173,0.1828,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-09-14,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-09-16,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-09-23,h003v010,4136.0,2538.0,0.0527,0.0679,0.0908,0.103,0.1394,0.223,0.1909,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23149,36.02944,-119.0625,2018-09-30,h003v010,4136.0,2538.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-05-18,h003v011,1297.0,2028.0,0.055,0.0693,0.1041,0.1189,0.1425,0.2,0.1895,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-05-20,h003v011,1297.0,2028.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-05-27,h003v011,1297.0,2028.0,0.08,0.0945,0.118,0.1273,0.1707,0.234,0.2119,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-06-03,h003v011,1297.0,2028.0,0.0651,0.0773,0.1032,0.1199,0.1453,0.2004,0.1943,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-06-12,h003v011,1297.0,2028.0,0.0579,0.0762,0.098,0.1226,0.1564,0.2197,0.1897,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-06-19,h003v011,1297.0,2028.0,0.0595,0.0727,0.1087,0.1295,0.1584,0.2111,0.1977,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-06-28,h003v011,1297.0,2028.0,0.0823,0.0956,0.1187,0.1348,0.1547,0.2054,0.2019,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-07-05,h003v011,1297.0,2028.0,0.0575,0.073,0.1063,0.1242,0.1607,0.1905,0.1775,328.0,0b00000000000000000000000101001000,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-07-14,h003v011,1297.0,2028.0,0.0581,0.0748,0.0969,0.1115,0.1245,0.1458,0.1337,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-07-21,h003v011,1297.0,2028.0,0.0618,0.0728,0.0986,0.1106,0.1284,0.1561,0.1387,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-07-30,h003v011,1297.0,2028.0,0.1397,0.1492,0.172,0.1838,0.2097,0.2014,0.1713,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-08-06,h003v011,1297.0,2028.0,0.0769,0.0886,0.111,0.1227,0.1348,0.1508,0.1415,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-08-15,h003v011,1297.0,2028.0,0.0744,0.0886,0.1057,0.1235,0.1429,0.1626,0.1381,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-08-22,h003v011,1297.0,2028.0,0.0718,0.0822,0.098,0.1106,0.1279,0.1589,0.1441,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-08-31,h003v011,1297.0,2028.0,0.0756,0.0909,0.1086,0.1268,0.1446,0.1564,0.1329,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-09-07,h003v011,1297.0,2028.0,0.0713,0.0846,0.1117,0.127,0.1402,0.1646,0.1529,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-09-16,h003v011,1297.0,2028.0,0.0607,0.0727,0.082,0.104,0.1256,0.1485,0.134,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23155,35.4344,-119.0542,2018-09-23,h003v011,1297.0,2028.0,0.0654,0.08,0.1013,0.1177,0.1371,0.1706,0.1565,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-05-18,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-05-25,h002v009,3137.0,4493.0,0.7341,0.7499,0.7723,0.8007,0.8635,0.5833,0.3919,480.0,0b00000000000000000000000111100000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b11,High,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-06-01,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-06-03,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-06-10,h002v009,3137.0,4493.0,0.0474,0.0629,0.0944,0.1363,0.2327,0.3305,0.2252,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-06-17,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-06-19,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-06-26,h002v009,3137.0,4493.0,0.0512,0.0667,0.101,0.1461,0.2432,0.3497,0.2291,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-07-03,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
WBAN23203,37.38333,-120.56667,2018-07-05,h002v009,3137.0,4493.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
